"Currency:","AUD","EUR","NZD","GBP","BRL","CAD","CNY","DKK","HKD","INR","JPY","MYR","MXN","NOK","ZAR","SGD","KRW","LKR","SEK","CHF","TWD","THB","VEB"
"Unique Identifier: ","H10/H10/RXI$US_N.B.AL","H10/H10/RXI$US_N.B.EU","H10/H10/RXI$US_N.B.NZ","H10/H10/RXI$US_N.B.UK","H10/H10/RXI_N.B.BZ","H10/H10/RXI_N.B.CA","H10/H10/RXI_N.B.CH","H10/H10/RXI_N.B.DN","H10/H10/RXI_N.B.HK","H10/H10/RXI_N.B.IN","H10/H10/RXI_N.B.JA","H10/H10/RXI_N.B.MA","H10/H10/RXI_N.B.MX","H10/H10/RXI_N.B.NO","H10/H10/RXI_N.B.SF","H10/H10/RXI_N.B.SI","H10/H10/RXI_N.B.KO","H10/H10/RXI_N.B.SL","H10/H10/RXI_N.B.SD","H10/H10/RXI_N.B.SZ","H10/H10/RXI_N.B.TA","H10/H10/RXI_N.B.TH","H10/H10/RXI_N.B.VES"
"Time Period","RXI$US_N.B.AL","RXI$US_N.B.EU","RXI$US_N.B.NZ","RXI$US_N.B.UK","RXI_N.B.BZ","RXI_N.B.CA","RXI_N.B.CH","RXI_N.B.DN","RXI_N.B.HK","RXI_N.B.IN","RXI_N.B.JA","RXI_N.B.MA","RXI_N.B.MX","RXI_N.B.NO","RXI_N.B.SF","RXI_N.B.SI","RXI_N.B.KO","RXI_N.B.SL","RXI_N.B.SD","RXI_N.B.SZ","RXI_N.B.TA","RXI_N.B.TH","RXI_N.B.VES"
1995-08-15,0.7363,,0.6555,1.5553,0.9412,1.3607,8.3257,5.7145,7.7420,31.4900,96.6800,2.4840,6.1525,6.4605,3.6580,1.4090,763.1000,51.2500,7.3275,1.2240,27.2900,25.0300,ND
1995-08-16,0.7320,,0.6503,1.5515,0.9414,1.3590,8.3294,5.7120,7.7425,31.6200,97.8000,2.4950,6.1700,6.4485,3.6525,1.4200,765.0000,51.0000,7.2885,1.2273,27.5000,25.0800,ND
1995-08-17,0.7315,,0.6460,1.5345,0.9411,1.3590,8.3206,5.7275,7.7441,31.5950,97.8500,2.4935,6.1925,6.4585,3.6560,1.4253,773.2000,51.0800,7.3455,1.2265,27.4700,25.0900,ND
1995-08-18,0.7355,,0.6480,1.5430,0.9429,1.3593,8.3217,5.7090,7.7445,31.5900,96.9500,2.4915,6.2550,6.4415,3.6545,1.4277,766.6000,51.0000,7.3600,1.2210,27.4500,25.0100,ND
1995-08-21,0.7368,,0.6505,1.5405,0.9413,1.3592,8.3322,5.7070,7.7430,31.6200,96.5500,2.4933,6.2300,6.4350,3.6560,1.4267,777.7000,51.5000,7.3500,1.2210,27.4600,25.0500,ND
1995-08-22,0.7400,,0.6486,1.5355,0.9418,1.3578,8.3325,5.7500,7.7430,31.6300,96.7300,2.4994,6.2125,6.4790,3.6610,1.4255,776.3000,51.5000,7.3455,1.2310,27.5000,25.0400,ND
1995-08-23,0.7405,,0.6475,1.5415,0.9463,1.3585,8.3333,5.7405,7.7445,31.7000,96.5000,2.4975,6.2800,6.4635,3.6550,1.4234,776.9000,51.5000,7.3185,1.2255,27.4900,25.0400,ND
1995-08-24,0.7408,,0.6435,1.5432,0.9465,1.3565,8.3348,5.7220,7.7459,31.8200,96.5500,2.4968,6.3100,6.4465,3.6600,1.4240,777.5000,51.6500,7.2985,1.2210,27.4700,25.0600,ND
1995-08-25,0.7435,,0.6505,1.5418,0.9487,1.3461,8.3353,5.7355,7.7435,31.7200,96.6400,2.4885,6.3100,6.4655,3.6605,1.4225,777.0000,51.5000,7.3340,1.2184,27.4800,25.0400,ND
1995-08-28,0.7434,,0.6526,1.5525,0.9480,1.3405,8.3365,5.6765,7.7427,31.8500,96.6000,2.4865,6.3250,6.4120,3.6580,1.4160,774.3000,51.7800,7.3110,1.2040,27.5000,25.0100,ND
1995-08-29,0.7510,,0.6525,1.5453,0.9505,1.3395,8.3282,5.7105,7.7428,31.8500,97.6300,2.4940,6.3175,6.4365,3.6605,1.4225,774.8000,51.7000,7.3250,1.2110,27.5500,25.0500,ND
1995-08-30,0.7546,,0.6500,1.5440,0.9493,1.3373,8.3293,5.7255,7.7423,31.8300,98.9500,2.5000,6.2925,6.4470,3.6600,1.4260,765.4000,51.9000,7.3275,1.2110,27.5000,25.0900,ND
1995-08-31,0.7517,,0.6502,1.5515,0.9500,1.3432,8.3298,5.6985,7.7414,31.8700,97.7500,2.4950,6.3000,6.4205,3.6570,1.4205,773.4000,52.0000,7.3065,1.2060,27.5000,25.0600,ND
1995-09-01,0.7494,,0.6531,1.5533,0.9496,1.3435,8.3292,5.6930,7.7408,31.9250,97.4900,2.4955,6.2600,6.4105,3.6595,1.4210,773.2000,51.9500,7.3130,1.2010,27.5000,25.0500,ND
1995-09-04,ND,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1995-09-05,0.7510,,0.6525,1.5565,0.9483,1.3430,8.3381,5.6735,7.7415,32.4000,97.7700,2.4958,6.2350,6.4005,3.6605,1.4230,769.9000,52.0000,7.3045,1.2015,27.4900,25.0600,ND
1995-09-06,0.7505,,0.6507,1.5501,0.9486,1.3393,8.3378,5.7325,7.7425,32.2900,98.7900,2.5000,6.2550,6.4640,3.6630,1.4260,770.9000,51.5000,7.2955,1.2140,27.5000,25.0900,ND
1995-09-07,0.7510,,0.6515,1.5500,0.9482,1.3390,8.3375,5.7175,7.7410,32.2100,98.5800,2.4985,6.2600,6.4490,3.6620,1.4235,771.0000,51.7500,7.2765,1.2140,27.5000,25.0900,ND
1995-09-08,0.7515,,0.6505,1.5482,0.9510,1.3446,8.3375,5.7225,7.7417,32.2600,99.7500,2.5027,6.2800,6.4545,3.6680,1.4292,771.0000,52.1000,7.1905,1.2170,27.5000,25.1200,ND
1995-09-11,0.7525,,0.6510,1.5483,0.9513,1.3433,8.3377,5.6930,7.7386,32.4700,99.7800,2.4994,6.2950,6.4280,3.6610,1.4285,771.8000,51.6500,7.1150,1.2065,27.4900,25.1000,ND
1995-09-12,0.7600,,0.6535,1.5545,0.9512,1.3455,8.3380,5.6890,7.7385,32.7100,100.8700,2.5022,6.2900,6.4275,3.6615,1.4320,773.8000,52.2000,7.1040,1.2018,27.5000,25.1300,ND
1995-09-13,0.7628,,0.6558,1.5480,0.9520,1.3545,8.3384,5.7740,7.7370,32.8900,102.5000,2.5095,6.2825,6.5080,3.6660,1.4360,775.8000,52.3000,7.1495,1.2205,27.5000,25.1750,ND
1995-09-14,0.7620,,0.6578,1.5505,0.9526,1.3693,8.3390,5.7530,7.7385,34.0500,102.5500,2.5185,6.2800,6.4895,3.6710,1.4331,775.1000,52.5000,7.1495,1.2105,27.5000,25.1800,ND
1995-09-15,0.7594,,0.6576,1.5520,0.9516,1.3660,8.3394,5.7570,7.7370,33.9000,103.5200,2.5235,6.2775,6.4915,3.6740,1.4430,776.3000,52.7000,7.1535,1.2095,27.5000,25.2000,ND
1995-09-18,0.7550,,0.6560,1.5460,0.9517,1.3635,8.3397,5.7525,7.7370,33.7800,103.5500,2.5265,6.3000,6.4920,3.6765,1.4455,777.2000,52.5300,7.1740,1.2105,27.5000,25.2000,ND
1995-09-19,0.7601,,0.6578,1.5460,0.9525,1.3588,8.3329,5.7515,7.7370,33.8900,104.2000,2.5315,6.3000,6.4895,3.6780,1.4490,775.8000,53.1000,7.1330,1.2025,27.5000,25.2300,ND
1995-09-20,0.7565,,0.6605,1.5525,0.9532,1.3610,8.3398,5.6895,7.7380,33.8400,103.2500,2.5273,6.3375,6.4225,3.6670,1.4447,775.0000,54.3000,7.1090,1.1785,27.4800,25.1900,ND
1995-09-21,0.7538,,0.6634,1.5695,0.9532,1.3575,8.3294,5.5719,7.7353,34.0000,100.1000,2.5148,6.3120,6.2999,3.6555,1.4347,770.2000,53.0000,7.0460,1.1453,27.4600,25.1300,ND
1995-09-22,0.7455,,0.6630,1.5795,0.9536,1.3525,8.3394,5.5030,7.7305,33.8200,98.5000,2.5100,6.3750,6.2415,3.6505,1.4305,770.4000,52.8000,7.0570,1.1355,27.4600,25.0700,ND
1995-09-25,0.7493,,0.6603,1.5715,0.9533,1.3464,8.3394,5.5525,7.7315,34.0000,99.8800,2.5240,6.3900,6.2960,3.6550,1.4437,769.3000,52.7500,6.9950,1.1495,27.3700,25.1200,ND
1995-09-26,0.7474,,0.6574,1.5708,0.9540,1.3460,8.3392,5.5380,7.7315,33.9200,100.8300,2.5265,6.3850,6.2800,3.6555,1.4420,768.9000,52.8000,6.9615,1.1620,27.3400,25.1300,ND
1995-09-27,0.7485,,0.6559,1.5722,0.9549,1.3495,8.3390,5.5385,7.7323,33.9100,100.1700,2.5188,6.3950,6.2910,3.6480,1.4295,768.4000,53.0000,7.0140,1.1520,27.2400,25.1100,ND
1995-09-28,0.7525,,0.6550,1.5805,0.9544,1.3510,8.3389,5.5280,7.7330,33.9900,99.7300,2.5110,6.4400,6.2670,3.6480,1.4238,768.5000,53.1000,6.9770,1.1470,27.2400,25.1000,ND
1995-09-29,0.7555,,0.6580,1.5795,0.9531,1.3445,8.3385,5.5445,7.7320,33.9400,99.1000,2.5120,6.3850,6.2840,3.6505,1.4230,768.3000,52.9000,6.9365,1.1560,27.0700,25.1000,ND
1995-10-02,0.7620,,0.6579,1.5909,0.9531,1.3394,8.3385,5.5395,7.7323,33.9200,100.7200,2.5225,6.4150,6.2750,3.6605,1.4390,768.4000,53.0000,6.9715,1.1507,26.9000,25.1400,ND
1995-10-03,0.7658,,0.6560,1.5808,0.9581,1.3285,8.3385,5.5900,7.7305,33.9000,101.6500,2.5275,6.5700,6.3245,3.6645,1.4345,768.4000,52.7500,6.9945,1.1610,26.7600,25.1500,ND
1995-10-04,0.7631,,0.6583,1.5837,0.9581,1.3312,8.3385,5.5610,7.7320,33.8200,100.7300,2.5271,6.5500,6.2945,3.6595,1.4323,767.3000,52.9000,6.9595,1.1517,26.8600,25.1400,ND
1995-10-05,0.7598,,0.6600,1.5840,0.9582,1.3355,8.3380,5.5420,7.7315,33.9100,100.2500,2.5335,6.5400,6.2785,3.6640,1.4255,769.4000,51.6000,6.9570,1.1467,26.8100,25.1200,ND
1995-10-06,0.7612,,0.6618,1.5812,0.9586,1.3318,8.3374,5.5440,7.7323,33.9100,100.8500,2.5364,6.5450,6.3000,3.6625,1.4270,768.7000,52.7500,7.0205,1.1480,26.9100,25.1300,ND
1995-10-09,ND,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1995-10-10,0.7582,,0.6591,1.5778,0.9582,1.3358,8.3358,5.5115,7.7310,33.8900,100.6400,2.5365,6.8400,6.2655,3.6515,1.4265,769.3000,52.0500,6.9640,1.1480,26.9000,25.1000,ND
1995-10-11,0.7628,,0.6605,1.5730,0.9584,1.3375,8.3350,5.5285,7.7320,33.8700,100.9000,2.5400,6.7500,6.2695,3.6520,1.4244,768.0000,52.2000,6.9585,1.1555,26.9100,25.1200,ND
1995-10-12,0.7603,,0.6614,1.5735,0.9580,1.3388,8.3344,5.5150,7.7317,33.9650,100.2800,2.5440,6.7150,6.2480,3.6560,1.4240,768.3000,52.5000,6.9530,1.1532,26.9100,25.1000,ND
1995-10-13,0.7590,,0.6608,1.5725,0.9583,1.3374,8.3342,5.5505,7.7310,34.3500,100.8000,2.5445,6.7400,6.2795,3.6580,1.4270,768.5000,52.5000,6.9625,1.1585,26.9000,25.1100,ND
1995-10-16,0.7560,,0.6605,1.5750,0.9585,1.3375,8.3348,5.5085,7.7315,34.6000,100.4500,2.5420,6.7470,6.2540,3.6550,1.4235,768.4000,52.6000,6.9580,1.1495,26.9300,25.1100,ND
1995-10-17,0.7570,,0.6580,1.5740,0.9585,1.3387,8.3348,5.4930,7.7310,34.8500,100.3300,2.5227,6.7600,6.2335,3.6525,1.4240,767.4000,52.6500,6.9105,1.1485,26.9700,25.1000,ND
1995-10-18,0.7545,,0.6575,1.5695,0.9582,1.3391,8.3341,5.5205,7.7317,34.9100,100.6200,2.5260,6.7250,6.2575,3.6520,1.4262,766.6000,52.6000,6.8595,1.1543,26.9600,25.1100,ND
1995-10-19,0.7520,,0.6580,1.5725,0.9592,1.3370,8.3342,5.4840,7.7325,35.0900,100.5900,2.5263,6.6900,6.2155,3.6490,1.4240,766.3000,52.5000,6.7760,1.1505,27.0000,25.1000,ND
1995-10-20,0.7497,,0.6603,1.5759,0.9611,1.3500,8.3344,5.4400,7.7322,35.6500,100.2500,2.5258,6.6800,6.1820,3.6435,1.4218,767.0000,52.5000,6.7035,1.1415,26.9900,25.0800,ND
1995-10-23,0.7480,,0.6610,1.5800,0.9612,1.3685,8.3339,5.3930,7.7315,35.6500,99.7000,2.5155,6.6680,6.1585,3.6355,1.4125,765.5000,52.5000,6.7015,1.1260,26.9500,25.0800,ND
1995-10-24,0.7471,,0.6590,1.5810,0.9615,1.3705,8.3336,5.3820,7.7325,35.6000,100.1700,2.5225,6.7650,6.1550,3.6350,1.4148,765.8000,52.5000,6.6465,1.1307,26.9300,25.0600,ND
1995-10-25,0.7485,,0.6555,1.5795,0.9615,1.3665,8.3337,5.4160,7.7329,35.6000,101.2700,2.5319,6.7900,6.1710,3.6360,1.4185,765.4000,52.3600,6.6045,1.1350,26.9300,25.1000,ND
1995-10-26,0.7553,,0.6566,1.5740,0.9614,1.3660,8.3343,5.4505,7.7325,35.6000,101.8000,2.5395,6.9600,6.2265,3.6360,1.4165,765.8000,52.8000,6.6520,1.1390,26.9600,25.1200,ND
1995-10-27,0.7540,,0.6565,1.5795,0.9614,1.3704,8.3344,5.4315,7.7300,35.5000,101.7100,2.5320,7.1300,6.2015,3.6360,1.4150,766.0000,52.7000,6.6060,1.1325,26.9600,25.1300,ND
1995-10-30,0.7610,,0.6600,1.5775,0.9613,1.3620,8.3349,5.4505,7.7320,34.9000,101.6500,2.5430,6.9200,6.2145,3.6470,1.4155,765.4000,52.6000,6.6255,1.1340,27.0000,25.1500,ND
1995-10-31,0.7615,,0.6600,1.5807,0.9620,1.3401,8.3349,5.4645,7.7319,34.3000,102.2600,2.5412,7.1500,6.2295,3.6480,1.4131,765.2000,52.7500,6.6470,1.1360,26.9900,25.1700,ND
1995-11-01,0.7603,,0.6550,1.5778,0.9625,1.3478,8.3346,5.4875,7.7322,34.6000,103.0700,2.5463,7.3300,6.2385,3.6485,1.4175,766.1000,52.7500,6.6240,1.1395,27.0900,25.2100,ND
1995-11-02,0.7585,,0.6560,1.5813,0.9625,1.3428,8.3348,5.4935,7.7322,34.5000,103.5900,2.5449,7.3100,6.2585,3.6465,1.4158,770.0000,53.0500,6.6540,1.1415,27.1900,25.2500,ND
1995-11-03,0.7580,,0.6545,1.5805,0.9621,1.3477,8.3347,5.4815,7.7330,34.7000,103.8800,2.5454,7.6600,6.2450,3.6465,1.4120,771.7000,53.5000,6.6400,1.1375,27.2400,25.2400,ND
1995-11-06,0.7530,,0.6550,1.5793,0.9618,1.3515,8.3347,5.4795,7.7320,34.7700,103.2000,2.5410,7.3500,6.2500,3.6415,1.4098,771.7000,53.0000,6.6915,1.1392,27.2100,25.2200,ND
1995-11-07,0.7528,,0.6540,1.5778,0.9614,1.3590,8.3349,5.4910,7.7330,34.6100,103.1800,2.5420,7.5100,6.2505,3.6410,1.4135,772.0000,52.9500,6.6855,1.1395,27.2200,25.2000,ND
1995-11-08,0.7503,,0.6530,1.5805,0.9614,1.3575,8.3348,5.4935,7.7340,34.3500,102.5000,2.5350,7.7700,6.2500,3.6388,1.4146,770.3000,53.2000,6.6755,1.1435,27.2200,25.1700,ND
1995-11-09,0.7358,,0.6515,1.5794,0.9612,1.3560,8.3346,5.4795,7.7340,34.5300,100.7500,2.5320,8.0500,6.2305,3.6370,1.4120,769.5000,53.2000,6.6675,1.1387,27.2200,25.1600,ND
1995-11-10,0.7378,,0.6530,1.5753,ND,1.3523,8.3340,5.4785,7.7330,34.5600,100.9500,2.5340,7.7300,6.2400,3.6355,1.4127,769.2000,53.2500,6.6525,1.1355,27.1900,25.1400,ND
1995-11-13,0.7380,,0.6508,1.5555,0.9619,1.3510,8.3339,5.4975,7.7335,34.5700,101.7000,2.5380,7.9000,6.2600,3.6370,1.4139,768.8000,53.2000,6.7670,1.1430,27.2000,25.1700,ND
1995-11-14,0.7402,,0.6502,1.5605,0.9630,1.3537,8.3336,5.4810,7.7345,34.5900,101.6800,2.5325,8.0500,6.2385,3.6415,1.4120,769.8000,53.3000,6.6710,1.1400,27.2600,25.1500,ND
1995-11-15,0.7350,,0.6469,1.5580,0.9625,1.3557,8.3331,5.4405,7.7335,34.5800,100.9000,2.5330,7.9600,6.1935,3.6400,1.4115,768.6000,53.3000,6.6190,1.1347,27.2400,25.1300,ND
1995-11-16,0.7405,,0.6472,1.5558,0.9627,1.3560,8.3335,5.4665,7.7348,34.8100,102.1500,2.5334,7.8700,6.2245,3.6465,1.4133,768.8000,52.5300,6.6180,1.1420,27.2600,25.1500,ND
1995-11-17,0.7405,,0.6475,1.5505,0.9617,1.3521,8.3332,5.4350,7.7335,34.7100,102.0300,2.5315,7.7800,6.1945,3.6480,1.4125,770.1000,53.3000,6.5550,1.1353,27.2700,25.1400,ND
1995-11-20,0.7434,,0.6511,1.5495,0.9625,1.3515,8.3330,5.4640,7.7335,34.8200,101.3500,2.5380,7.7500,6.2225,3.6515,1.4125,774.2000,53.4500,6.5710,1.1390,27.3400,25.1300,ND
1995-11-21,0.7456,,0.6532,1.5583,0.9642,1.3530,8.3329,5.4610,7.7330,34.8200,101.6300,2.5415,7.7300,6.2255,3.6460,1.4125,769.2000,53.3500,6.5350,1.1389,27.3200,25.1300,ND
1995-11-22,0.7411,,0.6525,1.5650,0.9647,1.3530,8.3328,5.4460,7.7345,34.8300,100.5000,2.5410,7.7500,6.2065,3.6480,1.4112,768.6000,53.3500,6.5045,1.1345,27.3400,25.1200,ND
1995-11-23,ND,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1995-11-24,0.7400,,0.6513,1.5600,0.9649,1.3542,8.3322,5.4960,7.7352,34.8800,101.5000,2.5425,7.7000,6.2590,3.6540,1.4130,768.9000,53.4000,6.5250,1.1435,27.3100,25.1400,ND
1995-11-27,0.7405,,0.6509,1.5505,0.9645,1.3523,8.3322,5.5610,7.7355,34.9300,101.8000,2.5430,7.6800,6.3290,3.6595,1.4125,769.0000,53.4000,6.5520,1.1590,27.3100,25.1600,ND
1995-11-28,0.7500,,0.6555,1.5480,0.9642,1.3565,8.3316,5.5405,7.7357,34.9300,101.1200,2.5427,7.6500,6.3120,3.6590,1.4125,768.9000,53.2500,6.5105,1.1545,27.3200,25.1600,ND
1995-11-29,0.7485,,0.6553,1.5383,0.9642,1.3585,8.3316,5.5585,7.7351,34.9100,101.4600,2.5430,7.4850,6.3240,3.6650,1.4125,769.3000,53.2300,6.5060,1.1629,27.3200,25.1500,ND
1995-11-30,0.7424,,0.6527,1.5302,0.9661,1.3587,8.3316,5.6070,7.7350,34.9100,101.8000,2.5370,7.5500,6.3725,3.6675,1.4110,770.7000,53.2100,6.5600,1.1755,27.3200,25.1700,ND
1995-12-01,0.7372,,0.6485,1.5360,0.9661,1.3660,8.3327,5.6045,7.7365,34.9300,101.2000,2.5310,7.5800,6.3610,3.6660,1.4145,770.0000,54.0000,6.5375,1.1740,27.3600,25.1600,ND
1995-12-04,0.7396,,0.6480,1.5360,0.9665,1.3662,8.3331,5.5760,7.7355,34.9200,101.0500,2.5335,7.6200,6.3430,3.6635,1.4150,769.4000,54.1000,6.5850,1.1686,27.3100,25.1500,ND
1995-12-05,0.7384,,0.6465,1.5410,0.9662,1.3672,8.3332,5.5620,7.7360,34.8700,101.4200,2.5410,7.6800,6.3305,3.6655,1.4132,769.8000,53.8500,6.5480,1.1680,27.2900,25.1400,ND
1995-12-06,0.7395,,0.6468,1.5422,0.9665,1.3658,8.3333,5.5925,7.7355,34.8400,101.3700,2.5400,7.6750,6.3660,3.6663,1.4140,769.7000,54.1000,6.5700,1.1690,27.3000,25.1500,ND
1995-12-07,0.7390,,0.6470,1.5353,0.9665,1.3685,8.3335,5.5435,7.7345,34.8400,101.4000,2.5383,7.7100,6.3560,3.6658,1.4140,769.8000,54.0000,6.6480,1.1685,27.3000,25.1600,ND
1995-12-08,0.7377,,0.6460,1.5329,0.9663,1.3756,8.3338,5.5940,7.7346,34.9300,100.9500,2.5380,7.7800,6.3650,3.6686,1.4152,769.7000,53.9000,6.6590,1.1687,27.3000,25.1700,ND
1995-12-11,0.7360,,0.6463,1.5348,0.9665,1.3802,8.3200,5.5950,7.7345,34.8400,101.0700,2.5384,7.7600,6.3791,3.6670,1.4137,769.4000,53.9500,6.7488,1.1693,27.3100,25.1400,ND
1995-12-12,0.7405,,0.6451,1.5313,0.9663,1.3774,8.3348,5.6200,7.7345,34.8800,101.8500,2.5415,7.7700,6.3950,3.6685,1.4160,770.7000,54.3000,6.7250,1.1751,27.3100,25.1700,ND
1995-12-13,0.7444,,0.6465,1.5325,0.9668,1.3764,8.3346,5.6250,7.7353,34.9600,101.7500,2.5435,7.7975,6.4160,3.6657,1.4167,769.7000,54.2000,6.7125,1.1780,27.3200,25.1600,ND
1995-12-14,0.7379,,0.6530,1.5410,0.9669,1.3745,8.3354,5.5840,7.7353,34.9750,101.5000,2.5410,7.8200,6.3640,3.6660,1.4160,771.1000,53.8600,6.6450,1.1637,27.3200,25.1400,ND
1995-12-15,0.7410,,0.6518,1.5395,0.9673,1.3745,8.3371,5.5920,7.7345,34.9700,102.1400,2.5440,7.7700,6.3720,3.6680,1.4160,771.7000,53.7600,6.6130,1.1650,27.3300,25.1600,ND
1995-12-18,0.7405,,0.6525,1.5390,0.9676,1.3761,8.3380,5.5510,7.7350,34.9900,101.7000,2.5442,7.7550,6.3325,3.6640,1.4139,771.8000,53.4000,6.6050,1.1485,27.3500,25.1500,ND
1995-12-19,0.7408,,0.6525,1.5420,0.9680,1.3770,8.3376,5.5730,7.7345,34.9800,101.8500,2.5425,7.6900,6.3535,3.6680,1.4145,771.5000,53.7900,6.6240,1.1535,27.3400,25.1600,ND
1995-12-20,0.7410,,0.6523,1.5373,ND,1.3675,8.3374,5.5910,7.7350,34.9800,102.0000,2.5440,7.5500,6.3700,3.6640,1.4150,771.7000,53.7000,6.6490,1.1567,27.3400,25.1800,ND
1995-12-21,0.7415,,0.6523,1.5388,0.9699,1.3620,8.3373,5.5820,7.7332,35.0300,101.8100,2.5366,7.5900,6.3610,3.6630,1.4143,772.5000,53.4500,6.6580,1.1575,27.3400,25.1800,ND
1995-12-22,0.7395,,0.6508,1.5425,0.9710,1.3637,8.3374,5.5780,7.7345,34.9900,102.6000,2.5385,7.5800,6.3540,3.6640,1.4165,772.7000,53.5000,6.6580,1.1592,27.2900,25.1800,ND
1995-12-25,ND,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1995-12-26,0.7400,,0.6515,1.5555,0.9698,1.3613,8.3379,5.5600,7.7340,35.0100,102.3800,2.5390,7.5500,6.3300,3.6620,1.4148,772.8000,53.5000,6.6400,1.1560,27.3000,25.1700,ND
1995-12-27,0.7478,,0.6544,1.5600,0.9706,1.3601,8.3379,5.5390,7.7340,35.0700,102.8000,2.5415,7.6350,6.3168,3.6510,1.4153,772.5000,53.7500,6.6390,1.1530,27.3000,25.1700,ND
1995-12-28,0.7450,,0.6536,1.5390,ND,1.3605,8.3379,5.5735,7.7317,35.1400,102.8700,2.5410,7.6875,6.3720,3.6510,1.4130,773.8000,53.5200,6.6920,1.1565,27.2900,25.1900,ND
1995-12-29,0.7432,,0.6537,1.5535,ND,1.3655,8.3374,5.5450,7.7323,35.1800,103.2800,2.5400,7.7400,6.3210,3.6460,1.4150,775.8000,53.5200,6.6290,1.1540,27.2900,25.2000,ND
1996-01-01,ND,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1996-01-02,0.7433,,0.6535,1.5565,0.9723,1.3577,8.3380,5.5600,7.7340,35.2100,103.9200,2.5413,7.6950,6.3350,3.6425,1.4157,775.8000,53.8000,6.6350,1.1573,27.2700,25.1900,ND
1996-01-03,0.7485,,0.6544,1.5517,0.9730,1.3530,8.3391,5.5745,7.7345,35.2200,104.3500,2.5472,7.5700,6.3520,3.6300,1.4190,778.5000,54.1000,6.5995,1.1605,27.2700,25.2300,ND
1996-01-04,0.7453,,0.6544,1.5463,0.9722,1.3541,8.3403,5.6225,7.7345,35.3200,106.4100,2.5608,7.5700,6.4020,3.6320,1.4310,787.3000,54.0000,6.6500,1.1737,27.3300,25.2700,ND
1996-01-05,0.7475,,0.6575,1.5520,0.9721,1.3573,8.3404,5.5650,7.7343,35.4400,105.1300,2.5530,7.5700,6.3525,3.6280,1.4235,788.3000,53.4500,6.6200,1.1605,27.3200,25.2500,ND
1996-01-08,0.7473,,0.6594,1.5495,0.9721,1.3609,8.3415,5.5750,7.7340,35.8500,105.8000,2.5583,7.5700,6.3525,3.6345,1.4260,788.3000,54.0000,6.6225,1.1631,27.3800,25.2600,ND
1996-01-09,0.7447,,0.6585,1.5475,0.9712,1.3616,8.3414,5.5745,7.7335,35.8700,104.9000,2.5590,7.4900,6.3450,3.6280,1.4237,787.2000,53.9500,6.6020,1.1658,27.3900,25.5000,ND
1996-01-10,0.7469,,0.6580,1.5456,0.9722,1.3649,8.3408,5.5740,7.7330,35.8000,105.2800,2.5550,7.5400,6.3450,3.6250,1.4240,787.9000,53.8400,6.5880,1.1635,27.3900,25.2500,ND
1996-01-11,0.7465,,0.6585,1.5445,0.9729,1.3645,8.3404,5.5695,7.7335,35.8100,104.8000,2.5560,7.5400,6.3375,3.6275,1.4220,792.2000,53.9200,6.5770,1.1617,27.4100,25.2400,ND
1996-01-12,0.7445,,0.6622,1.5487,0.9730,1.3625,8.3404,5.5680,7.7325,35.7800,105.0700,2.5623,7.4700,6.3290,3.6320,1.4230,790.6000,54.4000,6.5790,1.1605,27.3800,25.2800,ND
1996-01-15,ND,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1996-01-16,0.7431,,0.6630,1.5380,0.9800,1.3667,8.3404,5.6420,7.7325,35.9100,105.8800,2.5630,7.5300,6.3970,3.6410,1.4255,792.7000,53.9900,6.6340,1.1755,27.4000,25.2700,ND
1996-01-17,0.7400,,0.6622,1.5255,0.9722,1.3690,8.3402,5.6720,7.7322,35.8600,105.3800,2.5573,7.5100,6.4300,3.6425,1.4158,791.7000,53.8000,6.6750,1.1847,27.4300,25.2700,ND
1996-01-18,0.7389,,0.6622,1.5228,0.9723,1.3640,8.3391,5.6825,7.7313,35.8950,105.4400,2.5528,7.4750,6.4395,3.6423,1.4190,789.7000,53.8800,6.6970,1.1866,27.4200,25.3000,ND
1996-01-19,0.7355,,0.6652,1.5093,0.9726,1.3652,8.3378,5.7280,7.7315,35.9100,105.4000,2.5510,7.4350,6.4835,3.6475,1.4215,790.0000,53.8000,6.7160,1.1942,27.4300,25.3000,ND
1996-01-22,0.7318,,0.6645,1.5135,0.9742,1.3690,8.3374,5.7170,7.7320,35.8500,105.7600,2.5540,7.3250,6.4720,3.6480,1.4250,789.4000,53.8200,6.8350,1.1886,27.4400,25.3000,ND
1996-01-23,0.7350,,0.6620,1.5135,0.9763,1.3710,8.3370,5.7295,7.7315,35.7600,105.8000,2.5550,7.3650,6.4925,3.6482,1.4203,787.6000,53.9000,6.8850,1.1920,27.4400,25.3100,ND
